,Date Time,Humidity,Rain,Photo Resistor Value,Photo Resistor LED,Revolution,RPM,Wind Speed KPH,Wind Degree,Wind Direction,CO2 Level,Temperature,Air Pressure
49903,2022-01-23 22:53:27,81.2,908.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103022.35
49904,2022-01-23 22:53:33,81.3,908.0,29.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103021.38
49905,2022-01-23 22:53:39,81.3,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103020.89
49906,2022-01-23 22:53:45,81.3,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103022.63
49907,2022-01-23 22:53:51,81.3,905.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,602.0,2.6,103023.32
49908,2022-01-23 22:53:57,81.3,907.0,22.0, LED ON ,2.0,40.0,2.3,135.0,SE,602.0,2.6,103023.02
49909,2022-01-23 22:54:03,81.2,908.0,24.0, LED ON ,2.0,40.0,2.3,135.0,SE,602.0,2.6,103022.91
49910,2022-01-23 22:54:09,81.1,906.0,27.0, LED ON ,1.0,20.0,1.15,135.0,SE,602.0,2.6,103023.04
49911,2022-01-23 22:54:15,81.0,906.0,25.0, LED ON ,1.0,19.0,1.09,135.0,SE,606.0,2.6,103023.36
49912,2022-01-23 22:54:21,80.8,907.0,27.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.46
49913,2022-01-23 22:54:27,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.29
49914,2022-01-23 22:54:33,80.8,908.0,21.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.64
49915,2022-01-23 22:54:39,80.7,907.0,27.0, LED ON ,0.0,0.0,0.0,315.0,NW,611.0,2.6,103022.74
49916,2022-01-23 22:54:45,80.7,907.0,25.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103022.74
49917,2022-01-23 22:54:51,80.7,908.0,27.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103022.58
49918,2022-01-23 22:54:57,80.7,908.0,22.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.23
49919,2022-01-23 22:55:03,80.7,907.0,26.0, LED ON ,2.0,40.0,2.3,315.0,NW,602.0,2.6,103023.53
49920,2022-01-23 22:55:09,80.7,906.0,23.0, LED ON ,1.0,20.0,1.15,315.0,NW,606.0,2.6,103023.86
49921,2022-01-23 22:55:15,80.6,883.0,23.0, LED ON ,1.0,20.0,1.15,315.0,NW,606.0,2.6,103023.95
49922,2022-01-23 22:55:21,80.6,906.0,25.0, LED ON ,1.0,20.0,1.15,315.0,NW,606.0,2.6,103024.11
49923,2022-01-23 22:55:27,80.6,907.0,24.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.78
49924,2022-01-23 22:55:33,80.6,907.0,25.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.86
49925,2022-01-23 22:55:39,80.6,908.0,26.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.97
49926,2022-01-23 22:55:45,80.6,908.0,22.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103023.16
49927,2022-01-23 22:55:51,80.6,908.0,26.0, LED ON ,0.0,0.0,0.0,315.0,NW,611.0,2.6,103023.48
49928,2022-01-23 22:55:57,80.6,908.0,27.0, LED ON ,1.0,20.0,1.15,315.0,NW,606.0,2.7,103024.03
49929,2022-01-23 22:56:03,80.6,907.0,27.0, LED ON ,0.0,0.0,0.0,315.0,NW,606.0,2.6,103024.44
49930,2022-01-23 22:56:09,80.6,906.0,23.0, LED ON ,1.0,19.0,1.09,315.0,NW,606.0,2.7,103024.77
49931,2022-01-23 22:56:15,80.7,907.0,24.0, LED ON ,0.0,0.0,0.0,225.0,SW,611.0,2.7,103023.34
49932,2022-01-23 22:56:21,80.7,908.0,24.0, LED ON ,0.0,0.0,0.0,315.0,NW,611.0,2.7,103023.39
49933,2022-01-23 22:56:28,80.7,908.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103023.12
49934,2022-01-23 22:56:34,80.8,907.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,606.0,2.7,103023.17
49935,2022-01-23 22:56:40,80.8,907.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,606.0,2.7,103023.32
49936,2022-01-23 22:56:46,80.6,906.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,606.0,2.7,103023.61
49937,2022-01-23 22:56:52,80.5,905.0,28.0, LED ON ,1.0,20.0,1.15,0.0,N,606.0,2.6,103024.27
49938,2022-01-23 22:56:58,80.4,906.0,27.0, LED ON ,1.0,20.0,1.15,0.0,N,611.0,2.7,103024.49
49939,2022-01-23 22:57:04,80.3,906.0,21.0, LED ON ,1.0,20.0,1.15,0.0,N,606.0,2.7,103024.82
49940,2022-01-23 22:57:10,80.2,906.0,23.0, LED ON ,1.0,19.0,1.09,0.0,N,611.0,2.7,103024.05
49941,2022-01-23 22:57:16,80.1,884.0,25.0, LED ON ,1.0,20.0,1.15,0.0,N,611.0,2.7,103023.53
49942,2022-01-23 22:57:22,80.1,907.0,27.0, LED ON ,1.0,20.0,1.15,0.0,N,606.0,2.7,103023.61
49943,2022-01-23 22:57:28,80.0,907.0,23.0, LED ON ,1.0,20.0,1.15,0.0,N,611.0,2.7,103023.24
49944,2022-01-23 22:57:34,79.9,908.0,22.0, LED ON ,1.0,20.0,1.15,0.0,N,611.0,2.7,103023.4
49945,2022-01-23 22:57:40,79.9,908.0,28.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103023.24
49946,2022-01-23 22:57:46,79.9,908.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103023.02
49947,2022-01-23 22:57:52,79.9,907.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103022.64
49948,2022-01-23 22:57:58,79.9,905.0,27.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103022.66
49949,2022-01-23 22:58:04,79.9,906.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103023.02
49950,2022-01-23 22:58:10,80.1,907.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103023.78
49951,2022-01-23 22:58:16,80.3,909.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103024.35
49952,2022-01-23 22:58:22,80.3,908.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103024.36
49953,2022-01-23 22:58:28,80.3,906.0,20.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103024.36
49954,2022-01-23 22:58:34,80.3,906.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103024.04
49955,2022-01-23 22:58:40,80.4,908.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.7,103024.21
49956,2022-01-23 22:58:46,80.5,908.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103024.61
49957,2022-01-23 22:58:52,80.4,908.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.7,103024.83
49958,2022-01-23 22:58:58,80.2,909.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,615.0,2.6,103024.35
49959,2022-01-23 22:59:04,80.2,908.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.27
49960,2022-01-23 22:59:10,80.3,907.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.11
49961,2022-01-23 22:59:16,80.3,906.0,23.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.18
49962,2022-01-23 22:59:22,80.3,906.0,23.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.83
49963,2022-01-23 22:59:28,80.3,907.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.67
49964,2022-01-23 22:59:34,80.4,907.0,28.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.67
49965,2022-01-23 22:59:40,80.4,908.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.99
49966,2022-01-23 22:59:46,80.4,908.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.83
49967,2022-01-23 22:59:52,80.3,908.0,28.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.83
49968,2022-01-23 22:59:58,80.3,907.0,23.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.67
49969,2022-01-23 23:00:04,80.3,906.0,27.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.1
49970,2022-01-23 23:00:10,80.3,907.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.61
49971,2022-01-23 23:00:16,80.4,908.0,27.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.69
49972,2022-01-23 23:00:22,80.4,909.0,28.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.13
49973,2022-01-23 23:00:28,80.5,909.0,29.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.13
49974,2022-01-23 23:00:34,80.5,907.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.29
49975,2022-01-23 23:00:40,80.5,907.0,22.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103023.88
49976,2022-01-23 23:00:46,80.5,908.0,29.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.04
49977,2022-01-23 23:00:52,80.6,906.0,22.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103024.86
49978,2022-01-23 23:00:58,80.7,909.0,24.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.67
49979,2022-01-23 23:01:04,80.7,906.0,23.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.44
49980,2022-01-23 23:01:10,80.8,909.0,27.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.44
49981,2022-01-23 23:01:16,80.5,906.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.6
49982,2022-01-23 23:01:22,80.4,908.0,27.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.92
49983,2022-01-23 23:01:28,80.4,906.0,21.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.0
49984,2022-01-23 23:01:34,80.5,908.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.33
49985,2022-01-23 23:01:40,80.5,907.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.17
49986,2022-01-23 23:01:46,80.5,907.0,29.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.35
49987,2022-01-23 23:01:52,80.5,907.0,26.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.46
49988,2022-01-23 23:01:58,80.6,907.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.76
49989,2022-01-23 23:02:04,80.6,908.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.25
49990,2022-01-23 23:02:10,80.7,907.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103025.9
49991,2022-01-23 23:02:16,80.7,907.0,21.0, LED ON ,0.0,0.0,0.0,0.0,N,611.0,2.6,103026.94
49992,2022-01-23 23:02:22,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,0.0,N,606.0,2.6,103026.82
49993,2022-01-23 23:02:28,80.8,907.0,28.0, LED ON ,1.0,20.0,1.15,135.0,SE,606.0,2.6,103026.91
49994,2022-01-23 23:02:34,80.8,906.0,25.0, LED ON ,1.0,20.0,1.15,0.0,N,606.0,2.6,103026.96
49995,2022-01-23 23:02:40,80.8,906.0,22.0, LED ON ,1.0,20.0,1.15,292.5,WNW,606.0,2.6,103026.47
49996,2022-01-23 23:02:46,80.8,906.0,21.0, LED ON ,1.0,20.0,1.15,292.5,WNW,606.0,2.6,103026.32
49997,2022-01-23 23:02:52,80.8,906.0,22.0, LED ON ,2.0,39.0,2.24,135.0,SE,606.0,2.6,103027.21
49998,2022-01-23 23:02:58,80.8,907.0,26.0, LED ON ,1.0,20.0,1.15,135.0,SE,606.0,2.6,103026.46
49999,2022-01-23 23:03:04,80.8,907.0,27.0, LED ON ,1.0,20.0,1.15,135.0,SE,602.0,2.6,103025.94
50000,2022-01-23 23:03:10,80.9,908.0,26.0, LED ON ,1.0,20.0,1.15,135.0,SE,602.0,2.6,103026.32
50001,2022-01-23 23:03:16,80.8,886.0,27.0, LED ON ,1.0,20.0,1.15,135.0,SE,606.0,2.6,103025.91
50002,2022-01-23 23:03:22,80.7,909.0,30.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103025.45
50003,2022-01-23 23:03:28,80.7,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103025.36
50004,2022-01-23 23:03:34,80.7,908.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103025.19
50005,2022-01-23 23:03:40,80.7,908.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103025.47
50006,2022-01-23 23:03:46,80.7,909.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103024.79
50007,2022-01-23 23:03:52,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103025.17
50008,2022-01-23 23:03:58,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103025.5
50009,2022-01-23 23:04:04,80.8,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103025.94
50010,2022-01-23 23:04:10,80.8,906.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103025.96
50011,2022-01-23 23:04:17,80.8,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103024.92
50012,2022-01-23 23:04:23,80.8,907.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.95
50013,2022-01-23 23:04:29,80.8,908.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.46
50014,2022-01-23 23:04:35,80.8,908.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103023.7
50015,2022-01-23 23:04:41,80.8,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.53
50016,2022-01-23 23:04:47,80.8,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103024.53
50017,2022-01-23 23:04:53,80.9,907.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103024.32
50018,2022-01-23 23:04:59,80.9,908.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.83
50019,2022-01-23 23:05:05,80.9,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.34
50020,2022-01-23 23:05:11,80.9,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.17
50021,2022-01-23 23:05:17,81.0,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.13
50022,2022-01-23 23:05:23,80.9,909.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.14
50023,2022-01-23 23:05:29,80.9,908.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.14
50024,2022-01-23 23:05:35,80.8,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103022.85
50025,2022-01-23 23:05:41,80.9,907.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.23
50026,2022-01-23 23:05:47,80.9,906.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103023.64
50027,2022-01-23 23:05:53,81.0,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103022.71
50028,2022-01-23 23:05:59,81.0,907.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103021.9
50029,2022-01-23 23:06:05,81.0,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103021.21
50030,2022-01-23 23:06:11,81.0,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103021.52
50031,2022-01-23 23:06:17,80.9,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103021.49
50032,2022-01-23 23:06:23,80.9,907.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103020.67
50033,2022-01-23 23:06:29,81.0,906.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103020.83
50034,2022-01-23 23:06:35,80.9,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103020.39
50035,2022-01-23 23:06:41,80.9,909.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.79
50036,2022-01-23 23:06:47,80.8,906.0,21.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103018.88
50037,2022-01-23 23:06:53,80.9,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.99
50038,2022-01-23 23:06:59,80.8,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.39
50039,2022-01-23 23:07:05,80.8,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103020.13
50040,2022-01-23 23:07:11,80.8,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103020.05
50041,2022-01-23 23:07:17,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.96
50042,2022-01-23 23:07:23,80.8,907.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.14
50043,2022-01-23 23:07:29,80.9,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.99
50044,2022-01-23 23:07:35,80.8,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.77
50045,2022-01-23 23:07:41,80.9,909.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.96
50046,2022-01-23 23:07:47,80.8,906.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.9
50047,2022-01-23 23:07:53,80.9,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.14
50048,2022-01-23 23:07:59,80.9,909.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.09
50049,2022-01-23 23:08:05,80.9,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.25
50050,2022-01-23 23:08:11,80.9,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.07
50051,2022-01-23 23:08:17,80.9,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103019.23
50052,2022-01-23 23:08:23,80.9,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.57
50053,2022-01-23 23:08:29,80.8,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.3
50054,2022-01-23 23:08:35,80.8,907.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.06
50055,2022-01-23 23:08:41,80.8,909.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.25
50056,2022-01-23 23:08:47,80.8,906.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.97
50057,2022-01-23 23:08:53,80.8,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.41
50058,2022-01-23 23:08:59,80.7,906.0,26.0, LED ON ,1.0,20.0,1.15,135.0,SE,611.0,2.7,103017.97
50059,2022-01-23 23:09:05,80.7,909.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.97
50060,2022-01-23 23:09:11,80.7,906.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103018.32
50061,2022-01-23 23:09:17,80.7,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.02
50062,2022-01-23 23:09:23,80.7,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103016.94
50063,2022-01-23 23:09:29,80.6,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.35
50064,2022-01-23 23:09:35,80.6,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103017.83
50065,2022-01-23 23:09:41,80.5,909.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.16
50066,2022-01-23 23:09:47,80.5,908.0,30.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.13
50067,2022-01-23 23:09:53,80.5,906.0,29.0, LED ON ,3.0,59.0,3.39,135.0,SE,611.0,2.7,103017.63
50068,2022-01-23 23:09:59,80.4,906.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.74
50069,2022-01-23 23:10:05,80.3,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103017.74
50070,2022-01-23 23:10:11,80.3,908.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.64
50071,2022-01-23 23:10:17,80.2,909.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.16
50072,2022-01-23 23:10:23,80.3,909.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103017.25
50073,2022-01-23 23:10:29,80.4,908.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103016.7
50074,2022-01-23 23:10:35,80.4,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103016.02
50075,2022-01-23 23:10:41,80.5,907.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103016.43
50076,2022-01-23 23:10:47,80.5,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103015.97
50077,2022-01-23 23:10:53,80.5,907.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103015.14
50078,2022-01-23 23:10:59,80.5,907.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103014.5
50079,2022-01-23 23:11:05,80.5,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.92
50080,2022-01-23 23:11:11,80.5,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103012.89
50081,2022-01-23 23:11:17,80.5,908.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103012.83
50082,2022-01-23 23:11:23,80.5,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.24
50083,2022-01-23 23:11:29,80.5,906.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.26
50084,2022-01-23 23:11:35,80.6,907.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.26
50085,2022-01-23 23:11:41,80.6,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103013.19
50086,2022-01-23 23:11:47,80.6,908.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.72
50087,2022-01-23 23:11:53,80.6,908.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.72
50088,2022-01-23 23:11:59,80.6,907.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103013.57
50089,2022-01-23 23:12:06,80.6,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103012.75
50090,2022-01-23 23:12:12,80.6,907.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.35
50091,2022-01-23 23:12:18,80.6,909.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.51
50092,2022-01-23 23:12:24,80.7,907.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103014.0
50093,2022-01-23 23:12:30,80.7,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.84
50094,2022-01-23 23:12:36,80.6,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.84
50095,2022-01-23 23:12:42,80.6,907.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103013.39
50096,2022-01-23 23:12:48,80.7,907.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103013.89
50097,2022-01-23 23:12:54,80.5,908.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103013.97
50098,2022-01-23 23:13:00,80.6,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103013.52
50099,2022-01-23 23:13:06,80.6,908.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,602.0,2.7,103013.24
50100,2022-01-23 23:13:12,80.7,906.0,23.0, LED ON ,1.0,20.0,1.15,135.0,SE,602.0,2.6,103013.71
50101,2022-01-23 23:13:18,80.7,908.0,28.0, LED ON ,1.0,19.0,1.09,135.0,SE,606.0,2.6,103013.0
50102,2022-01-23 23:13:24,80.7,905.0,25.0, LED ON ,1.0,20.0,1.15,135.0,SE,606.0,2.6,103012.77
50103,2022-01-23 23:13:30,80.7,908.0,26.0, LED ON ,1.0,20.0,1.15,135.0,SE,606.0,2.6,103011.88
50104,2022-01-23 23:13:36,80.8,906.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.6,103011.53
50105,2022-01-23 23:13:42,80.7,907.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103011.42
50106,2022-01-23 23:13:48,80.7,908.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,606.0,2.7,103011.96
50107,2022-01-23 23:13:54,80.8,907.0,26.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103012.08
50108,2022-01-23 23:14:00,80.7,906.0,24.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103011.91
50109,2022-01-23 23:14:06,80.8,908.0,28.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103011.04
50110,2022-01-23 23:14:12,80.8,906.0,22.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103010.3
50111,2022-01-23 23:14:18,80.8,909.0,25.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.6,103010.16
50112,2022-01-23 23:14:24,80.9,906.0,23.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103009.35
50113,2022-01-23 23:14:30,81.0,907.0,27.0, LED ON ,0.0,0.0,0.0,135.0,SE,611.0,2.7,103010.44
